epoch,l1_loss,g_loss,cgan_loss,d_loss
0 , 0.3380046784877777, 37.07865905761719,3.2781896591186523,0.13057410717010498 
1 , 0.36350566148757935, 38.435035705566406,2.08447003364563,0.28068503737449646 
2 , 0.3669282793998718, 39.78294372558594,3.0901153087615967,0.07980409264564514 
3 , 0.3209157884120941, 33.35262680053711,1.2610465288162231,0.615412712097168 
4 , 0.35037192702293396, 36.53247833251953,1.495286226272583,0.3820214867591858 
5 , 0.3328244686126709, 34.416236877441406,1.1337871551513672,0.7014804482460022 
6 , 0.3561531901359558, 37.69807052612305,2.082752227783203,0.15084220468997955 
7 , 0.3237519860267639, 34.91592025756836,2.5407233238220215,0.289055734872818 
8 , 0.3278846740722656, 34.34773635864258,1.5592684745788574,0.537309467792511 
9 , 0.3447834849357605, 36.7115592956543,2.2332098484039307,0.37629154324531555 
10 , 0.30251067876815796, 31.17475128173828,0.923682689666748,0.3191525936126709 
11 , 0.3291044533252716, 34.896480560302734,1.9860343933105469,0.2537629008293152 
12 , 0.3454512357711792, 36.74713134765625,2.202005624771118,0.2468041181564331 
13 , 0.3498443365097046, 36.828147888183594,1.8437161445617676,0.4262121915817261 
14 , 0.38408517837524414, 41.25759506225586,2.8490777015686035,0.17192041873931885 
15 , 0.38808155059814453, 41.431697845458984,2.623542070388794,0.17736485600471497 
16 , 0.3393767774105072, 34.936378479003906,0.9987010359764099,0.2957627773284912 
17 , 0.3562917113304138, 37.30350112915039,1.6743327379226685,0.3586878776550293 
18 , 0.325742244720459, 33.978179931640625,1.403953194618225,0.22307607531547546 
19 , 0.3575371205806732, 36.804847717285156,1.051134705543518,0.42476361989974976 
20 , 0.3225730359554291, 34.69525146484375,2.4379453659057617,0.12303563952445984 
21 , 0.32820838689804077, 34.94926071166992,2.1284232139587402,0.36215856671333313 
22 , 0.3413534164428711, 34.47601318359375,0.3406701683998108,0.7779965996742249 
23 , 0.31865194439888, 33.22171401977539,1.3565207719802856,0.2820877730846405 
24 , 0.3142181634902954, 33.002037048339844,1.5802192687988281,0.3165584206581116 
25 , 0.34557127952575684, 35.61085510253906,1.053727388381958,1.2468663454055786 
26 , 0.3222261071205139, 35.14262008666992,2.9200096130371094,0.4733614921569824 
27 , 0.3564242720603943, 38.29527282714844,2.652848482131958,0.535639226436615 
28 , 0.3135085999965668, 32.02899932861328,0.678139865398407,0.4531463384628296 
29 , 0.31462642550468445, 33.596466064453125,2.133821725845337,0.37062710523605347 
30 , 0.3274407982826233, 33.8919677734375,1.14788818359375,0.4127810001373291 
31 , 0.33360981941223145, 35.44532775878906,2.0843451023101807,0.23272867500782013 
32 , 0.34329089522361755, 35.29336929321289,0.96427983045578,0.8179163932800293 
33 , 0.2900947332382202, 30.72353744506836,1.7140626907348633,1.0692225694656372 
34 , 0.3032423257827759, 32.83702087402344,2.512786865234375,0.1582905650138855 
35 , 0.2844410836696625, 30.0731201171875,1.6290113925933838,0.9194154739379883 
36 , 0.3064098060131073, 32.67953109741211,2.03855299949646,0.4000122547149658 
37 , 0.2871263921260834, 30.412952423095703,1.7003133296966553,1.1686947345733643 
38 , 0.30497103929519653, 31.512598037719727,1.0154931545257568,0.522720456123352 
39 , 0.2936979830265045, 31.43021011352539,2.060411214828491,0.5690288543701172 
40 , 0.30120038986206055, 31.07124137878418,0.9512019157409668,0.7533106803894043 
41 , 0.2975383996963501, 31.48118782043457,1.7273484468460083,0.3563944101333618 
42 , 0.2835938632488251, 29.737937927246094,1.3785510063171387,0.4507421851158142 
43 , 0.2870813012123108, 30.061920166015625,1.3537912368774414,0.4935845732688904 
44 , 0.3117125332355499, 33.288028717041016,2.116774082183838,0.2962929904460907 
45 , 0.2954747676849365, 31.534109115600586,1.9866316318511963,0.3451057970523834 
46 , 0.2916069030761719, 31.076583862304688,1.9158934354782104,0.3264353275299072 
47 , 0.2500374913215637, 25.97966957092285,0.9759194254875183,0.4291120767593384 
48 , 0.3161616325378418, 33.8484001159668,2.2322351932525635,0.49677255749702454 
49 , 0.28422221541404724, 30.526365280151367,2.104142904281616,0.5735898613929749 
50 , 0.27842676639556885, 30.25226593017578,2.4095888137817383,0.2194044589996338 
51 , 0.3009157180786133, 31.168670654296875,1.07709801197052,0.39625346660614014 
52 , 0.2844061553478241, 31.115535736083984,2.6749203205108643,0.4975922107696533 
53 , 0.2605609595775604, 27.119239807128906,1.063145637512207,0.411989688873291 
54 , 0.28092095255851746, 28.83283233642578,0.7407388091087341,0.4880106449127197 
55 , 0.27976351976394653, 30.402870178222656,2.4265177249908447,0.5920425653457642 
56 , 0.27070853114128113, 27.882089614868164,0.8112375140190125,0.563850462436676 
57 , 0.27654552459716797, 29.219341278076172,1.5647883415222168,0.690336287021637 
58 , 0.2691476047039032, 29.06682777404785,2.152067184448242,0.41052061319351196 
59 , 0.2290521115064621, 24.389137268066406,1.4839274883270264,0.3589644730091095 
60 , 0.27881863713264465, 29.8905086517334,2.0086445808410645,0.3392123579978943 
61 , 0.2607804536819458, 27.599395751953125,1.5213508605957031,0.6442086100578308 
62 , 0.23731276392936707, 25.125274658203125,1.393999457359314,0.631855309009552 
63 , 0.2667482793331146, 27.713294982910156,1.0384670495986938,0.5239144563674927 
64 , 0.26180553436279297, 27.742544174194336,1.561991572380066,0.624434232711792 
65 , 0.24408714473247528, 26.09246253967285,1.6837480068206787,0.5162453651428223 
66 , 0.28235527873039246, 29.98600959777832,1.7504833936691284,0.449043869972229 
67 , 0.23000511527061462, 23.87298583984375,0.8724752068519592,0.4973887801170349 
68 , 0.24279317259788513, 26.583702087402344,2.3043837547302246,0.24110406637191772 
69 , 0.2508404850959778, 26.544723510742188,1.4606735706329346,0.535926878452301 
70 , 0.22641587257385254, 23.761266708374023,1.119679570198059,0.5348781943321228 
71 , 0.2346324622631073, 25.667415618896484,2.2041709423065186,0.5055387020111084 
72 , 0.26453715562820435, 27.63102912902832,1.177313208580017,0.42385536432266235 
73 , 0.23452448844909668, 23.921518325805664,0.46906939148902893,0.6514358520507812 
74 , 0.23661081492900848, 24.906442642211914,1.2453619241714478,0.5258079767227173 
75 , 0.2840597331523895, 29.80508804321289,1.3991144895553589,0.8964238166809082 
76 , 0.23600122332572937, 24.4566707611084,0.8565476536750793,0.7575723528862 
77 , 0.24668435752391815, 26.578441619873047,1.910004734992981,0.5782777667045593 
78 , 0.22092914581298828, 22.79102325439453,0.698107898235321,0.5659539103507996 
79 , 0.24057477712631226, 25.410463333129883,1.3529858589172363,0.3350556194782257 
80 , 0.23255205154418945, 24.74928855895996,1.4940829277038574,0.3930758535861969 
81 , 0.22780482470989227, 24.12944793701172,1.3489649295806885,0.6701040863990784 
82 , 0.26320528984069824, 27.006521224975586,0.6859918236732483,0.5174906253814697 
83 , 0.23212163150310516, 24.121458053588867,0.909293532371521,0.5702787637710571 
84 , 0.2164173424243927, 22.443071365356445,0.8013359904289246,0.5412665605545044 
85 , 0.21289168298244476, 22.343708038330078,1.0545414686203003,0.4735899567604065 
86 , 0.22594571113586426, 24.200653076171875,1.6060826778411865,0.38956964015960693 
87 , 0.20949435234069824, 22.08438491821289,1.1349496841430664,0.7114819288253784 
88 , 0.22197680175304413, 24.36105728149414,2.1633777618408203,0.4907429814338684 
89 , 0.2012995183467865, 20.99936866760254,0.8694164752960205,0.4935064911842346 
90 , 0.21969544887542725, 23.597904205322266,1.6283595561981201,0.3167039155960083 
91 , 0.22246363759040833, 22.9543514251709,0.7079859375953674,0.5624075531959534 
92 , 0.22779934108257294, 23.65802574157715,0.8780915141105652,0.8176229000091553 
93 , 0.20271602272987366, 21.439151763916016,1.1675493717193604,0.43026667833328247 
94 , 0.21015393733978271, 21.73231315612793,0.7169191241264343,0.6253796219825745 
95 , 0.2291439175605774, 24.848318099975586,1.9339261054992676,0.4496600031852722 
96 , 0.21573397517204285, 22.712303161621094,1.1389070749282837,0.6613212823867798 
97 , 0.21868771314620972, 23.211143493652344,1.3423738479614258,0.5172680616378784 
98 , 0.21595430374145508, 23.475141525268555,1.8797107934951782,0.3520713150501251 
99 , 0.2180846631526947, 22.648775100708008,0.8403096795082092,0.8934386968612671 
100 , 0.19430091977119446, 20.164634704589844,0.7345420718193054,0.9464726448059082 
101 , 0.21705763041973114, 22.86677360534668,1.1610115766525269,0.5259069204330444 
102 , 0.20801720023155212, 22.429594039916992,1.627874493598938,0.5263124108314514 
103 , 0.20157210528850555, 21.965312957763672,1.8081014156341553,0.9130361080169678 
104 , 0.19866883754730225, 21.00164222717285,1.1347583532333374,0.7000280618667603 
105 , 0.21329426765441895, 22.186677932739258,0.857251763343811,0.8252720236778259 
106 , 0.21345733106136322, 23.25252342224121,1.9067902565002441,0.3945372700691223 
107 , 0.21336857974529266, 22.02781105041504,0.6909521818161011,0.45721709728240967 
108 , 0.19346746802330017, 20.24488067626953,0.8981345295906067,0.6709696650505066 
109 , 0.19770178198814392, 20.815921783447266,1.0457440614700317,0.5687425136566162 
110 , 0.19902712106704712, 20.36029815673828,0.4575854539871216,0.7836402654647827 
111 , 0.20349416136741638, 22.417619705200195,2.0682027339935303,0.4478257894515991 
112 , 0.20379149913787842, 21.643823623657227,1.264672875404358,0.6563587784767151 
113 , 0.18489019572734833, 19.441162109375,0.9521422386169434,0.4513183534145355 
114 , 0.201197549700737, 21.93918800354004,1.8194332122802734,0.46217507123947144 
115 , 0.17493335902690887, 18.897260665893555,1.4039257764816284,0.5124675035476685 
116 , 0.1894342005252838, 19.88392448425293,0.9405038952827454,0.4974451959133148 
117 , 0.1850118488073349, 19.77684783935547,1.2756634950637817,0.8557068705558777 
118 , 0.17742490768432617, 18.96061134338379,1.2181199789047241,0.49820756912231445 
119 , 0.18281051516532898, 19.103052139282227,0.8220008611679077,0.537680983543396 
120 , 0.1750045120716095, 18.41937255859375,0.9189208745956421,0.5896250605583191 
121 , 0.1899181604385376, 20.009063720703125,1.0172487497329712,0.549419641494751 
122 , 0.18839114904403687, 20.502634048461914,1.6635197401046753,0.45939505100250244 
123 , 0.1830933541059494, 19.59087371826172,1.2815383672714233,0.5096111297607422 
124 , 0.18062350153923035, 19.160802841186523,1.0984528064727783,0.48349708318710327 
125 , 0.18427371978759766, 19.70267105102539,1.2752995491027832,0.4467746317386627 
126 , 0.1994307041168213, 21.503292083740234,1.560221791267395,0.7538066506385803 
127 , 0.18546217679977417, 20.1898250579834,1.6436076164245605,0.5490338802337646 
128 , 0.1916709840297699, 20.54453468322754,1.3774361610412598,0.6547434329986572 
129 , 0.17702023684978485, 18.686986923217773,0.9849621653556824,0.7459487318992615 
130 , 0.183465838432312, 19.403358459472656,1.0567735433578491,0.5256631374359131 
131 , 0.18275701999664307, 18.98158836364746,0.7058870196342468,0.6765391826629639 
132 , 0.18580292165279388, 20.095993041992188,1.5157017707824707,0.4207702875137329 
133 , 0.17380473017692566, 18.810590744018555,1.4301177263259888,0.47363710403442383 
134 , 0.1660122573375702, 18.074737548828125,1.4735132455825806,0.4069614112377167 
135 , 0.17139236629009247, 17.671262741088867,0.5320269465446472,0.6460657119750977 
136 , 0.16589577496051788, 17.737010955810547,1.1474343538284302,0.4083446264266968 
137 , 0.17651264369487762, 18.547266006469727,0.8960016369819641,1.0055996179580688 
138 , 0.18805178999900818, 20.305770874023438,1.5005911588668823,0.608286440372467 
139 , 0.16197112202644348, 17.11919593811035,0.9220820069313049,0.5062493681907654 
140 , 0.18948107957839966, 20.577754974365234,1.6296457052230835,0.5106573104858398 
141 , 0.1679757535457611, 18.108610153198242,1.31103515625,1.0034294128417969 
142 , 0.17369958758354187, 18.09854507446289,0.7285868525505066,0.7248713374137878 
143 , 0.17023655772209167, 18.170482635498047,1.1468275785446167,0.5434560775756836 
144 , 0.17566607892513275, 18.362340927124023,0.7957320213317871,0.5227702856063843 
145 , 0.1645754724740982, 17.884601593017578,1.4270538091659546,0.5504693984985352 
146 , 0.1740560233592987, 18.713802337646484,1.3082009553909302,0.5549313426017761 
147 , 0.16225503385066986, 17.281658172607422,1.056154727935791,0.49688953161239624 
148 , 0.17455336451530457, 18.844972610473633,1.3896371126174927,0.5959932804107666 
149 , 0.16314315795898438, 17.76801300048828,1.4536974430084229,0.5027127265930176 
150 , 0.1776803731918335, 19.437070846557617,1.6690330505371094,0.5001369714736938 
151 , 0.17522351443767548, 18.93155288696289,1.40920090675354,0.4390157461166382 
152 , 0.15969066321849823, 16.918432235717773,0.9493657946586609,0.46854162216186523 
153 , 0.17144134640693665, 18.72810173034668,1.5839670896530151,0.5249246954917908 
154 , 0.17362141609191895, 18.072608947753906,0.7104688882827759,0.9516849517822266 
155 , 0.17250964045524597, 18.6036376953125,1.352675437927246,0.6373989582061768 
156 , 0.15594089031219482, 16.54522132873535,0.9511326551437378,0.5078350305557251 
157 , 0.16114483773708344, 17.06603240966797,0.9515492916107178,0.5213648676872253 
158 , 0.14976337552070618, 15.773454666137695,0.7971175312995911,0.4212791323661804 
159 , 0.1577383130788803, 16.57021713256836,0.7963849306106567,0.5959620475769043 
160 , 0.15845975279808044, 16.4769229888916,0.6309474110603333,0.5915281772613525 
161 , 0.1665680706501007, 17.5141544342041,0.8573473691940308,0.47540032863616943 
162 , 0.16294318437576294, 17.713808059692383,1.4194892644882202,0.5570623874664307 
163 , 0.16420690715312958, 17.040821075439453,0.6201306581497192,0.6460596323013306 
164 , 0.15230348706245422, 16.408689498901367,1.178340196609497,0.490503191947937 
165 , 0.16225561499595642, 17.88873291015625,1.663171410560608,0.4336180090904236 
166 , 0.15260431170463562, 16.397823333740234,1.1373928785324097,0.7034103274345398 
167 , 0.16578420996665955, 17.71651840209961,1.138098120689392,0.5256948471069336 
168 , 0.147394061088562, 15.582575798034668,0.8431688547134399,0.6187998056411743 
169 , 0.16486060619354248, 18.876636505126953,2.390575647354126,0.536053478717804 
170 , 0.1540895402431488, 16.94965934753418,1.540705919265747,0.4006902575492859 
171 , 0.14925603568553925, 15.862752914428711,0.9371494650840759,0.9042670726776123 
172 , 0.16514188051223755, 18.048213958740234,1.534026026725769,0.45757967233657837 
173 , 0.16455194354057312, 17.804044723510742,1.3488497734069824,0.48361995816230774 
174 , 0.1595991998910904, 16.94314956665039,0.983228862285614,0.6151429414749146 
175 , 0.16178984940052032, 17.397611618041992,1.2186264991760254,0.5197170376777649 
176 , 0.1621893346309662, 17.589019775390625,1.3700863122940063,0.5572295188903809 
177 , 0.14918917417526245, 15.737789154052734,0.8188712000846863,0.4379417300224304 
178 , 0.15183629095554352, 16.929847717285156,1.7462196350097656,0.5135698318481445 
179 , 0.15927138924598694, 17.51262664794922,1.585487961769104,0.5934531688690186 
180 , 0.14576540887355804, 15.657371520996094,1.0808308124542236,0.5385723114013672 
181 , 0.15176576375961304, 17.583894729614258,2.4073188304901123,0.8245378136634827 
182 , 0.143402099609375, 15.021061897277832,0.6808518767356873,0.5291314125061035 
183 , 0.14766207337379456, 15.826549530029297,1.0603419542312622,0.5197761058807373 
184 , 0.15270835161209106, 16.068347930908203,0.7975128889083862,0.6503609418869019 
185 , 0.1546192616224289, 16.3125,0.8505743741989136,0.5038307309150696 
186 , 0.1510598510503769, 16.04659652709961,0.9406112432479858,0.39718392491340637 
187 , 0.15915389358997345, 17.575347900390625,1.6599582433700562,0.5072569251060486 
188 , 0.1449965536594391, 16.028858184814453,1.5292022228240967,0.4811204671859741 
189 , 0.15402734279632568, 16.392677307128906,0.9899420142173767,0.6821900010108948 
190 , 0.15163007378578186, 16.766000747680664,1.6029932498931885,0.5506452322006226 
191 , 0.15235485136508942, 16.04085922241211,0.8053742051124573,0.5606405138969421 
192 , 0.1527702808380127, 16.25057601928711,0.9735478162765503,0.5128760933876038 
193 , 0.13964208960533142, 15.243413925170898,1.279205322265625,0.5657354593276978 
194 , 0.1500283181667328, 16.678585052490234,1.6757535934448242,0.48236602544784546 
195 , 0.15999488532543182, 17.123891830444336,1.1244025230407715,0.7154101729393005 
196 , 0.1448359191417694, 15.506660461425781,1.0230685472488403,0.5760996341705322 
197 , 0.14332979917526245, 15.478972434997559,1.1459922790527344,0.46004754304885864 
198 , 0.1459425389766693, 16.423269271850586,1.8290165662765503,0.46088919043540955 
199 , 0.14095711708068848, 15.29590129852295,1.2001893520355225,0.5247882604598999 
200 , 0.1406160145998001, 15.915250778198242,1.8536492586135864,0.49351948499679565 
201 , 0.14354610443115234, 15.229575157165527,0.8749642968177795,0.5294548273086548 
202 , 0.14294511079788208, 15.995105743408203,1.7005946636199951,0.4436700642108917 
203 , 0.14539287984371185, 16.040546417236328,1.5012589693069458,0.4726358652114868 
204 , 0.14437603950500488, 16.25763511657715,1.8200305700302124,0.5139049291610718 
205 , 0.14438191056251526, 15.349955558776855,0.9117640256881714,0.4954812526702881 
206 , 0.13355928659439087, 14.296664237976074,0.9407355785369873,0.6118366718292236 
207 , 0.15510497987270355, 17.177526473999023,1.6670286655426025,0.39913153648376465 
208 , 0.14482638239860535, 15.835433959960938,1.3527954816818237,0.4340782165527344 
209 , 0.1449773907661438, 15.431339263916016,0.9336003065109253,0.46854281425476074 
210 , 0.14230239391326904, 15.54764175415039,1.3174018859863281,0.45736509561538696 
211 , 0.13500264286994934, 14.670785903930664,1.17052161693573,0.506497323513031 
212 , 0.15400603413581848, 17.22159194946289,1.8209882974624634,0.6772796511650085 
213 , 0.1381015181541443, 14.436527252197266,0.626375675201416,0.9524661898612976 
214 , 0.14277753233909607, 15.833657264709473,1.5559042692184448,0.4285489320755005 
215 , 0.13355502486228943, 14.498859405517578,1.143357276916504,0.5363826751708984 
216 , 0.1503785252571106, 16.817867279052734,1.7800155878067017,0.46192413568496704 
217 , 0.13547174632549286, 14.207493782043457,0.6603195071220398,0.48123788833618164 
218 , 0.1348254680633545, 14.773146629333496,1.2905997037887573,0.47595205903053284 
219 , 0.13680621981620789, 14.528219223022461,0.8475975394248962,0.6540461778640747 
220 , 0.13255064189434052, 13.534173965454102,0.27910998463630676,0.615193784236908 
221 , 0.13811489939689636, 15.210381507873535,1.3988916873931885,0.6752698421478271 
222 , 0.14365136623382568, 15.464654922485352,1.099517583847046,0.6121217012405396 
223 , 0.1371675282716751, 14.929182052612305,1.2124288082122803,0.5306001901626587 
224 , 0.14036040008068085, 14.834162712097168,0.7981222867965698,0.7225537300109863 
225 , 0.14598390460014343, 16.428131103515625,1.8297410011291504,0.43330276012420654 
226 , 0.1321021467447281, 14.608128547668457,1.3979142904281616,0.45495396852493286 
227 , 0.127766415476799, 13.780638694763184,1.0039966106414795,0.5326395630836487 
228 , 0.12723281979560852, 13.883749961853027,1.1604677438735962,0.5051950216293335 
229 , 0.1393107920885086, 15.379302978515625,1.4482243061065674,0.436755508184433 
230 , 0.13868573307991028, 14.910612106323242,1.0420392751693726,0.44904595613479614 
231 , 0.12772339582443237, 13.52701187133789,0.7546719312667847,0.5654436349868774 
232 , 0.13228261470794678, 14.791435241699219,1.5631730556488037,0.4935451149940491 
233 , 0.12698060274124146, 13.563295364379883,0.8652355074882507,0.4640998840332031 
234 , 0.14256203174591064, 15.550935745239258,1.294732689857483,0.8162996172904968 
235 , 0.1362520158290863, 15.86285400390625,2.237652540206909,0.6455414891242981 
236 , 0.12752768397331238, 13.87669563293457,1.1239266395568848,0.44574856758117676 
237 , 0.13059857487678528, 14.77079963684082,1.7109421491622925,0.40483570098876953 
238 , 0.13485541939735413, 14.722561836242676,1.2370193004608154,0.5460633039474487 
239 , 0.13190212845802307, 14.406270027160645,1.2160569429397583,0.5283485651016235 
240 , 0.13585412502288818, 15.015442848205566,1.430030107498169,0.4530646800994873 
241 , 0.12262308597564697, 13.189949989318848,0.9276418685913086,0.4912841320037842 
242 , 0.14397452771663666, 15.939330101013184,1.5418775081634521,0.49429041147232056 
243 , 0.1291499137878418, 13.338239669799805,0.4232487082481384,0.6264570951461792 
244 , 0.13494575023651123, 14.586100578308105,1.0915251970291138,0.6138519644737244 
245 , 0.12560507655143738, 14.085259437561035,1.5247517824172974,0.3871486186981201 
246 , 0.1361187994480133, 15.244253158569336,1.632373332977295,0.5708407163619995 
247 , 0.13126513361930847, 14.080208778381348,0.9536954760551453,0.5360183715820312 
248 , 0.12429424375295639, 13.274746894836426,0.845322847366333,0.7386349439620972 
249 , 0.13310980796813965, 14.036919593811035,0.725939154624939,0.5480972528457642 
250 , 0.12756562232971191, 13.846047401428223,1.0894848108291626,0.5100216865539551 
251 , 0.12750373780727386, 13.483627319335938,0.7332531809806824,0.6960778832435608 
252 , 0.12807126343250275, 14.45742416381836,1.6502981185913086,0.4323403835296631 
